prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,practice_area_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
7b434a72-22c0-4475-a549-76d0091a5875,Call Lisa French at 801.207.1396 about settlement terms,True,True,True,Legal Professional Query with PII,Litigation Support,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Call Lisa"", ""start_index"": 0, ""end_index"": 9}, {""pii_type"": ""PERSON_NAME"", ""value"": ""French at"", ""start_index"": 10, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""about settlement"", ""start_index"": 33, ""end_index"": 49}, {""pii_type"": ""ADDRESS"", ""value"": ""1396 about settlement"", ""start_index"": 28, ""end_index"": 49}]",4,"ADDRESS, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Call Lisa"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""French at"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""about settlement"", ""context"": ""legal_participant""}]",3,55,2025-08-01T10:12:29.667060,888
14a9ee59-eb13-43b7-95d1-4b6d6e9ae156,Review discovery timeline for case CV-2020-4472,True,True,True,Legal Professional Query with PII,Litigation Support,Intellectual Property,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""timeline for"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case CV"", ""start_index"": 30, ""end_index"": 37}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2020-4472"", ""start_index"": 35, ""end_index"": 47}]",4,"PERSON_NAME, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""timeline for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case CV"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2020-4472"", ""context"": ""legal_case""}]",4,47,2025-08-01T10:12:29.720072,889
ee7bda68-1c53-4e83-9a6f-78bd871e3cfe,Update legal research database subscriptions,True,False,False,Legal Professional Query without PII,Legal Assistant,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update legal"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""research database"", ""start_index"": 13, ""end_index"": 30}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update legal"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""research database"", ""context"": ""legal_participant""}]",2,44,2025-08-01T10:12:29.925384,890
be7a3168-8e72-417c-88ac-dcf8f92dedcd,Review settlement terms for Jason Smith vs Vanessa Flores,True,True,True,Legal Professional Query with PII,Attorney,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review settlement"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""terms for"", ""start_index"": 18, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jason Smith"", ""start_index"": 28, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""vs Vanessa"", ""start_index"": 40, ""end_index"": 50}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""terms for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jason Smith"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""vs Vanessa"", ""context"": ""legal_participant""}]",4,57,2025-08-01T10:12:29.737039,891
3454d6fa-8c72-4b40-9b89-5f0148b7de64,How do we handle client confidentiality in team cases?,True,False,False,Legal Professional Query without PII,Legal Assistant,Tax Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""How do"", ""start_index"": 0, ""end_index"": 6}, {""pii_type"": ""PERSON_NAME"", ""value"": ""we handle"", ""start_index"": 7, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""client confidentiality"", ""start_index"": 17, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in team"", ""start_index"": 40, ""end_index"": 47}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""How do"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""we handle"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""client confidentiality"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in team"", ""context"": ""legal_participant""}]",4,54,2025-08-01T10:12:29.919640,892
ef2a4dca-cc18-498d-ba06-cd74c99ab08f,Review budget projections for next quarter,True,False,False,Legal Professional Query without PII,Litigation Support,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review budget"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""projections for"", ""start_index"": 14, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""next quarter"", ""start_index"": 30, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review budget"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""projections for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""next quarter"", ""context"": ""legal_participant""}]",3,42,2025-08-01T10:12:29.915282,893
130e1283-da21-47c8-986a-8dbf2256344f,Schedule staff meeting for next week,True,False,False,Legal Professional Query without PII,Attorney,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule staff"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""meeting for"", ""start_index"": 15, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""next week"", ""start_index"": 27, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule staff"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""meeting for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""next week"", ""context"": ""legal_participant""}]",3,36,2025-08-01T10:12:29.918059,894
ed25625c-fe00-40ae-b9f5-abe4e208945f,Prepare settlement documents for Kevin Carr (Case: CV-2021-4767),True,True,True,Legal Professional Query with PII,Case Manager,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare settlement"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""documents for"", ""start_index"": 19, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Kevin Carr"", ""start_index"": 33, ""end_index"": 43}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2021-4767"", ""start_index"": 51, ""end_index"": 63}]",4,"PERSON_NAME, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""Prepare settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""documents for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Kevin Carr"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2021-4767"", ""context"": ""legal_case""}]",4,64,2025-08-01T10:12:29.894273,895
7e64c44f-fe67-4797-b16c-084e6a7df379,"Present settlement offer of $528,081.00 to Sarah Mclaughlin",True,True,True,Legal Professional Query with PII,Legal Assistant,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Present settlement"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""offer of"", ""start_index"": 19, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Sarah"", ""start_index"": 40, ""end_index"": 48}, {""pii_type"": ""ADDRESS"", ""value"": ""00 to Sarah"", ""start_index"": 37, ""end_index"": 48}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$528,081.00"", ""start_index"": 28, ""end_index"": 39}]",5,"ADDRESS, PERSON_NAME, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Present settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""offer of"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Sarah"", ""context"": ""legal_participant""}]",3,59,2025-08-01T10:12:29.687484,896
0426fe7b-0604-46dd-b0e5-ce91d082b3b4,File documents for Mark Garner in case CV-2023-3226,True,True,True,Legal Professional Query with PII,Legal Secretary,Environmental Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""File documents"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Mark"", ""start_index"": 15, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Garner in"", ""start_index"": 24, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""case CV"", ""start_index"": 34, ""end_index"": 41}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2023-3226"", ""start_index"": 39, ""end_index"": 51}]",5,"PERSON_NAME, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""File documents"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Mark"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Garner in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""case CV"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2023-3226"", ""context"": ""legal_case""}]",5,51,2025-08-01T10:12:29.760125,897
ea4ee2dd-f0fe-4354-b0c0-e64ad1748912,Prepare witness list for David Wright vs James Hopkins,True,True,True,Legal Professional Query with PII,Associate,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare witness"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""list for"", ""start_index"": 16, ""end_index"": 24}, {""pii_type"": ""PERSON_NAME"", ""value"": ""David Wright"", ""start_index"": 25, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""vs James"", ""start_index"": 38, ""end_index"": 46}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare witness"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""list for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""David Wright"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""vs James"", ""context"": ""legal_participant""}]",4,54,2025-08-01T10:12:29.878376,898
478141fd-729f-4472-ac41-79829787f16d,Create social media content for firm,True,False,False,Legal Professional Query without PII,Partner,Personal Injury,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create social"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""media content"", ""start_index"": 14, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for firm"", ""start_index"": 28, ""end_index"": 36}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create social"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""media content"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for firm"", ""context"": ""legal_participant""}]",3,36,2025-08-01T10:12:29.925638,899
da4a9d0b-d18e-431b-b35d-8adb6c4928d4,Send case status update to Riley Hale at jeffreysmith@example.com,True,True,True,Legal Professional Query with PII,Paralegal,Securities Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Send case"", ""start_index"": 0, ""end_index"": 9}, {""pii_type"": ""PERSON_NAME"", ""value"": ""status update"", ""start_index"": 10, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Riley"", ""start_index"": 24, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Hale at"", ""start_index"": 33, ""end_index"": 40}, {""pii_type"": ""EMAIL"", ""value"": ""jeffreysmith@example.com"", ""start_index"": 41, ""end_index"": 65}]",5,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Send case"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""status update"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Riley"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Hale at"", ""context"": ""legal_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""jeffreysmith@example.com"", ""context"": ""communication""}]",5,65,2025-08-01T10:12:29.756247,900
2162d1b7-769a-4892-b466-b8f9e1e3e199,Prepare Purchase Agreement for U.S. Court of Appeals 9th Circuit,True,True,True,Legal Professional Query with PII,Associate,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare Purchase"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Agreement for"", ""start_index"": 17, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Court of"", ""start_index"": 36, ""end_index"": 44}, {""pii_type"": ""LEGAL_DOCUMENT"", ""value"": ""Purchase Agreement"", ""start_index"": 8, ""end_index"": 26}]",4,"PERSON_NAME, LEGAL_DOCUMENT","[{""entity_type"": ""person"", ""entity_value"": ""Prepare Purchase"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Agreement for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Court of"", ""context"": ""legal_participant""}]",3,64,2025-08-01T10:12:29.765990,901
ed9c52a7-95bf-40b2-b4e9-80e0d8894465,Update emergency contact for Amy Howard to Robert Cain,True,True,True,Legal Professional Query with PII,Litigation Support,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update emergency"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contact for"", ""start_index"": 17, ""end_index"": 28}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Amy Howard"", ""start_index"": 29, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Robert"", ""start_index"": 40, ""end_index"": 49}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update emergency"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contact for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Amy Howard"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Robert"", ""context"": ""legal_participant""}]",4,54,2025-08-01T10:12:29.872238,902
cf89321c-ff4c-429e-86cd-3e3bd2026202,File motion in case CV-2023-2502 by 08/01/2025,True,True,True,Legal Professional Query with PII,Paralegal,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""File motion"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in case"", ""start_index"": 12, ""end_index"": 19}, {""pii_type"": ""ADDRESS"", ""value"": ""2502 by 08"", ""start_index"": 28, ""end_index"": 38}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""08/01/2025"", ""start_index"": 36, ""end_index"": 46}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2023-2502"", ""start_index"": 20, ""end_index"": 32}]",5,"ADDRESS, PERSON_NAME, DATE_OF_BIRTH, CASE_NUMBER","[{""entity_type"": ""person"", ""entity_value"": ""File motion"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in case"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2023-2502"", ""context"": ""legal_case""}]",3,46,2025-08-01T10:12:29.778028,903
02493a09-3e3b-4a40-8a05-53a26553b15f,"Counter-offer $539,818.00 in case CV-2020-2284",True,True,True,Legal Professional Query with PII,Partner,Personal Injury,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""in case"", ""start_index"": 26, ""end_index"": 33}, {""pii_type"": ""ADDRESS"", ""value"": ""00 in case"", ""start_index"": 23, ""end_index"": 33}, {""pii_type"": ""CASE_NUMBER"", ""value"": ""CV-2020-2284"", ""start_index"": 34, ""end_index"": 46}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$539,818.00"", ""start_index"": 14, ""end_index"": 25}]",4,"ADDRESS, PERSON_NAME, CASE_NUMBER, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""in case"", ""context"": ""legal_participant""}, {""entity_type"": ""case"", ""entity_value"": ""CV-2020-2284"", ""context"": ""legal_case""}]",2,46,2025-08-01T10:12:29.660580,904
f08633fd-6f91-4bb3-b54c-b07d0032d8f6,Prepare presentation for industry conference,True,False,False,Legal Professional Query without PII,Paralegal,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Prepare presentation"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for industry"", ""start_index"": 21, ""end_index"": 33}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Prepare presentation"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for industry"", ""context"": ""legal_participant""}]",2,44,2025-08-01T10:12:29.918234,905
e1be0ed9-3483-418e-858f-a881c3dab31b,Email William Ball at johnlynch@example.org regarding court date,True,True,True,Legal Professional Query with PII,Associate,Family Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Email William"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Ball at"", ""start_index"": 14, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""org regarding"", ""start_index"": 40, ""end_index"": 53}, {""pii_type"": ""PERSON_NAME"", ""value"": ""court date"", ""start_index"": 54, ""end_index"": 64}, {""pii_type"": ""EMAIL"", ""value"": ""johnlynch@example.org"", ""start_index"": 22, ""end_index"": 43}]",5,"EMAIL, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Email William"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Ball at"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""org regarding"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""court date"", ""context"": ""legal_participant""}, {""entity_type"": ""contact"", ""entity_value"": ""johnlynch@example.org"", ""context"": ""communication""}]",5,64,2025-08-01T10:12:29.763993,906
132ab649-0017-4ca3-8ccc-5afef02a2956,Schedule meeting between Gloria Stone and Jacob May,True,True,True,Legal Professional Query with PII,Research Attorney,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule meeting"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""between Gloria"", ""start_index"": 17, ""end_index"": 31}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Stone and"", ""start_index"": 32, ""end_index"": 41}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jacob May"", ""start_index"": 42, ""end_index"": 51}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule meeting"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""between Gloria"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Stone and"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jacob May"", ""context"": ""legal_participant""}]",4,51,2025-08-01T10:12:29.744904,907
80da2406-d149-4761-a91b-e9454bc0e6a0,Analyze case outcomes for process improvement,True,False,False,Legal Professional Query without PII,Case Manager,Real Estate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze case"", ""start_index"": 0, ""end_index"": 12}, {""pii_type"": ""PERSON_NAME"", ""value"": ""outcomes for"", ""start_index"": 13, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""process improvement"", ""start_index"": 26, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze case"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""outcomes for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""process improvement"", ""context"": ""legal_participant""}]",3,45,2025-08-01T10:12:29.923602,908
c5af1533-2a7f-4785-a108-5513d9d0b0a2,Research AI tools for document review,True,False,False,Legal Professional Query without PII,Research Attorney,Healthcare Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research AI"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""tools for"", ""start_index"": 12, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""document review"", ""start_index"": 22, ""end_index"": 37}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research AI"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""tools for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""document review"", ""context"": ""legal_participant""}]",3,37,2025-08-01T10:12:29.921654,909
7f5ac17a-a926-450e-9995-e5f44c8545c1,"Contact David Arnold (001-891-787-5067x7610) regarding settlement offer of $174,988.00",True,True,True,Legal Professional Query with PII,Compliance Officer,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Contact David"", ""start_index"": 0, ""end_index"": 13}, {""pii_type"": ""PERSON_NAME"", ""value"": ""regarding settlement"", ""start_index"": 45, ""end_index"": 65}, {""pii_type"": ""PERSON_NAME"", ""value"": ""offer of"", ""start_index"": 66, ""end_index"": 74}, {""pii_type"": ""SETTLEMENT_AMOUNT"", ""value"": ""$174,988.00"", ""start_index"": 75, ""end_index"": 86}]",4,"PERSON_NAME, SETTLEMENT_AMOUNT","[{""entity_type"": ""person"", ""entity_value"": ""Contact David"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""regarding settlement"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""offer of"", ""context"": ""legal_participant""}]",3,86,2025-08-01T10:12:29.819600,910
4151344e-ee98-46b7-8677-098c144a1458,Update Alex Romero on settlement negotiations for Jessica Golden,True,True,True,Legal Professional Query with PII,Attorney,Corporate Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update Alex"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Romero on"", ""start_index"": 12, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""settlement negotiations"", ""start_index"": 22, ""end_index"": 45}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Jessica"", ""start_index"": 46, ""end_index"": 57}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update Alex"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Romero on"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""settlement negotiations"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Jessica"", ""context"": ""legal_participant""}]",4,64,2025-08-01T10:12:29.764635,911
9dd0ce04-0485-442a-ad22-313c256df639,Review discovery materials for Bethany Potter's Child Custody case,True,True,True,Legal Professional Query with PII,Paralegal,Estate Planning,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review discovery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""materials for"", ""start_index"": 17, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Bethany Potter"", ""start_index"": 31, ""end_index"": 45}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Child Custody"", ""start_index"": 48, ""end_index"": 61}]",4,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review discovery"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""materials for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Bethany Potter"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Child Custody"", ""context"": ""legal_participant""}]",4,66,2025-08-01T10:12:29.707479,912
c0ff979e-bd29-4827-a0f2-d1dc6b55ae42,Submit documents to clerk in U.S. Court of Appeals 9th Circuit,True,True,True,Legal Professional Query with PII,Research Attorney,Employment Law,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Submit documents"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to clerk"", ""start_index"": 17, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Court of"", ""start_index"": 34, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Submit documents"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to clerk"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Court of"", ""context"": ""legal_participant""}]",3,62,2025-08-01T10:12:29.833145,913
e577e1b6-4dd3-4982-bdfa-45fa1da6f0f0,Schedule a deposition for Joshua Shepard at 208.835.6691 by 08/09/2025,True,True,True,Legal Professional Query with PII,Compliance Officer,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""deposition for"", ""start_index"": 11, ""end_index"": 25}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Joshua Shepard"", ""start_index"": 26, ""end_index"": 40}, {""pii_type"": ""ADDRESS"", ""value"": ""6691 by 08"", ""start_index"": 52, ""end_index"": 62}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""08/09/2025"", ""start_index"": 60, ""end_index"": 70}]",4,"ADDRESS, PERSON_NAME, DATE_OF_BIRTH","[{""entity_type"": ""person"", ""entity_value"": ""deposition for"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Joshua Shepard"", ""context"": ""legal_participant""}]",2,70,2025-08-01T10:12:29.779122,914
948c1f80-07a8-480d-870a-0bcc0f37649d,Research recent precedents in employment law,True,False,False,Legal Professional Query without PII,Compliance Officer,Immigration,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research recent"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""precedents in"", ""start_index"": 16, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""employment law"", ""start_index"": 30, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research recent"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""precedents in"", ""context"": ""legal_participant""}, {""entity_type"": ""person"", ""entity_value"": ""employment law"", ""context"": ""legal_participant""}]",3,44,2025-08-01T10:12:29.920947,915
