prompt_id,prompt,contains_pii,intended_pii,verification_passed,prompt_category,role_context,grade_level_context,pii_findings,pii_count,unique_pii_types,source_entities,entity_count,prompt_length,generated_timestamp,prompt_number
72d35458-61ea-4f30-a42e-707afe2bd987,Schedule behavioral intervention meeting for Jennifer Patterson with Jeremy Adams,True,True,True,Educational Professional Query with PII,Vice Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Schedule behavioral"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""intervention meeting"", ""start_index"": 20, ""end_index"": 40}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Jennifer"", ""start_index"": 41, ""end_index"": 53}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Patterson with"", ""start_index"": 54, ""end_index"": 68}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jeremy Adams"", ""start_index"": 69, ""end_index"": 81}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Schedule behavioral"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""intervention meeting"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Jennifer"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Patterson with"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jeremy Adams"", ""context"": ""educational_participant""}]",5,81,2025-08-01T10:28:06.869596,741
58bf1058-85f8-49b6-8e88-ae2a0f999e2c,Review academic achievement gap data,True,False,False,Educational Professional Query without PII,Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review academic"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""achievement gap"", ""start_index"": 16, ""end_index"": 31}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review academic"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""achievement gap"", ""context"": ""educational_participant""}]",2,36,2025-08-01T10:28:07.363086,742
3725465e-837d-44fb-9020-0d820e1783c7,Plan data analysis training for teachers,True,False,False,Educational Professional Query without PII,Counselor,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan data"", ""start_index"": 0, ""end_index"": 9}, {""pii_type"": ""PERSON_NAME"", ""value"": ""analysis training"", ""start_index"": 10, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for teachers"", ""start_index"": 28, ""end_index"": 40}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan data"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""analysis training"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for teachers"", ""context"": ""educational_participant""}]",3,40,2025-08-01T10:28:07.369719,743
ea3e442f-23cd-4c84-a6ed-34e2c1ed3940,Update emergency contact from Jill Ray to Charles Hensley for Adrian Murphy,True,True,True,Educational Professional Query with PII,Special Education Coordinator,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update emergency"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""contact from"", ""start_index"": 17, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Jill Ray"", ""start_index"": 30, ""end_index"": 38}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to Charles"", ""start_index"": 39, ""end_index"": 49}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Hensley for"", ""start_index"": 50, ""end_index"": 61}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Adrian Murphy"", ""start_index"": 62, ""end_index"": 75}]",6,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Update emergency"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""contact from"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Jill Ray"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to Charles"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Hensley for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Adrian Murphy"", ""context"": ""educational_participant""}]",6,75,2025-08-01T10:28:07.056466,744
dee6ac4c-7f7d-4c0a-875b-c58db4ec8a21,Develop criteria for gifted education program,True,False,False,Educational Professional Query without PII,Teacher,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop criteria"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for gifted"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""education program"", ""start_index"": 28, ""end_index"": 45}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop criteria"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for gifted"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""education program"", ""context"": ""educational_participant""}]",3,45,2025-08-01T10:28:07.358670,745
d4a02c01-da36-4bc1-ba0a-4e55ba59aca8,Update GPA calculation for Isaiah Clark - current GPA: 3.94,True,True,True,Educational Professional Query with PII,Counselor,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update GPA"", ""start_index"": 0, ""end_index"": 10}, {""pii_type"": ""PERSON_NAME"", ""value"": ""calculation for"", ""start_index"": 11, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Isaiah Clark"", ""start_index"": 27, ""end_index"": 39}, {""pii_type"": ""PERSON_NAME"", ""value"": ""current GPA"", ""start_index"": 42, ""end_index"": 53}, {""pii_type"": ""GPA"", ""value"": ""3.94"", ""start_index"": 55, ""end_index"": 59}]",5,"GPA, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Update GPA"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""calculation for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Isaiah Clark"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""current GPA"", ""context"": ""educational_participant""}]",4,59,2025-08-01T10:28:07.188745,746
fe02f26b-18d3-4006-a8c7-db885f716df9,Create communication strategy for school initiatives,True,False,False,Educational Professional Query without PII,Department Head,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Create communication"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""strategy for"", ""start_index"": 21, ""end_index"": 33}, {""pii_type"": ""PERSON_NAME"", ""value"": ""school initiatives"", ""start_index"": 34, ""end_index"": 52}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Create communication"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""strategy for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""school initiatives"", ""context"": ""educational_participant""}]",3,52,2025-08-01T10:28:07.362749,747
a5e39314-ace6-49cb-84bc-969a452f03c9,Generate login credentials for Chelsea Martin to access Julia Williamson's grades,True,True,True,Educational Professional Query with PII,Department Head,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Generate login"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""credentials for"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Chelsea Martin"", ""start_index"": 31, ""end_index"": 45}, {""pii_type"": ""PERSON_NAME"", ""value"": ""to access"", ""start_index"": 46, ""end_index"": 55}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Julia Williamson"", ""start_index"": 56, ""end_index"": 72}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Generate login"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""credentials for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Chelsea Martin"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""to access"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Julia Williamson"", ""context"": ""educational_participant""}]",5,81,2025-08-01T10:28:07.084939,748
929681b0-0d59-49bf-9ef6-3a80179f1235,Submit accommodation request for Kevin Greene (ID: STU513871) for Final Exams,True,True,True,Educational Professional Query with PII,Registrar,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Submit accommodation"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""request for"", ""start_index"": 21, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Kevin Greene"", ""start_index"": 33, ""end_index"": 45}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Final"", ""start_index"": 62, ""end_index"": 71}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU513871"", ""start_index"": 51, ""end_index"": 60}]",5,"STUDENT_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Submit accommodation"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""request for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Kevin Greene"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Final"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU513871"", ""context"": ""student_record""}]",5,77,2025-08-01T10:28:06.998807,749
9b5f9f09-d91c-41a0-a15d-d4ee217837be,Submit accommodation request for Daniel Snyder (ID: STU778698) for AP Exams,True,True,True,Educational Professional Query with PII,Student Services,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Submit accommodation"", ""start_index"": 0, ""end_index"": 20}, {""pii_type"": ""PERSON_NAME"", ""value"": ""request for"", ""start_index"": 21, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Daniel Snyder"", ""start_index"": 33, ""end_index"": 46}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for AP"", ""start_index"": 63, ""end_index"": 69}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU778698"", ""start_index"": 52, ""end_index"": 61}]",5,"STUDENT_ID, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Submit accommodation"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""request for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Daniel Snyder"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for AP"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU778698"", ""context"": ""student_record""}]",5,75,2025-08-01T10:28:07.346323,750
00624de5-cbb7-482c-bd03-87a0c336b2a4,Plan cafeteria menu for dietary requirements,True,False,False,Educational Professional Query without PII,Principal,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan cafeteria"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""menu for"", ""start_index"": 15, ""end_index"": 23}, {""pii_type"": ""PERSON_NAME"", ""value"": ""dietary requirements"", ""start_index"": 24, ""end_index"": 44}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan cafeteria"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""menu for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""dietary requirements"", ""context"": ""educational_participant""}]",3,44,2025-08-01T10:28:07.362253,751
c86c0efe-0154-45b8-9ca5-997196889dd1,Analyze school-wide assessment data trends,True,False,False,Educational Professional Query without PII,Counselor,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze school"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""wide assessment"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""data trends"", ""start_index"": 31, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze school"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""wide assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""data trends"", ""context"": ""educational_participant""}]",3,42,2025-08-01T10:28:07.370366,752
dad81181-d608-40ff-bb78-52720091f77c,Plan professional development on differentiated instruction,True,False,False,Educational Professional Query without PII,Student Services,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Plan professional"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""development on"", ""start_index"": 18, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""differentiated instruction"", ""start_index"": 33, ""end_index"": 59}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Plan professional"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""development on"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""differentiated instruction"", ""context"": ""educational_participant""}]",3,59,2025-08-01T10:28:07.357487,753
f32ab3d4-b81f-485e-9aa2-0b9c0630b934,Develop IEP goals for Derek Ramsey in collaboration with Katherine Henry,True,True,True,Educational Professional Query with PII,Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop IEP"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""goals for"", ""start_index"": 12, ""end_index"": 21}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Derek Ramsey"", ""start_index"": 22, ""end_index"": 34}, {""pii_type"": ""PERSON_NAME"", ""value"": ""in collaboration"", ""start_index"": 35, ""end_index"": 51}, {""pii_type"": ""PERSON_NAME"", ""value"": ""with Katherine"", ""start_index"": 52, ""end_index"": 66}]",5,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop IEP"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""goals for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Derek Ramsey"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""in collaboration"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""with Katherine"", ""context"": ""educational_participant""}]",5,72,2025-08-01T10:28:07.315142,754
1f08f855-8d85-4df1-8309-4f28fe0d40b4,Update scholarship information for Tammy Hernandez with 1.45 GPA,True,True,True,Educational Professional Query with PII,Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update scholarship"", ""start_index"": 0, ""end_index"": 18}, {""pii_type"": ""PERSON_NAME"", ""value"": ""information for"", ""start_index"": 19, ""end_index"": 34}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Tammy Hernandez"", ""start_index"": 35, ""end_index"": 50}, {""pii_type"": ""GPA"", ""value"": ""1.45"", ""start_index"": 56, ""end_index"": 60}]",4,"GPA, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Update scholarship"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""information for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Tammy Hernandez"", ""context"": ""educational_participant""}]",3,64,2025-08-01T10:28:06.933157,755
a2b77abd-363e-4e12-94fe-d31ebf12c07e,Evaluate campus security systems and protocols,True,False,False,Educational Professional Query without PII,Teacher,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Evaluate campus"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""security systems"", ""start_index"": 16, ""end_index"": 32}, {""pii_type"": ""PERSON_NAME"", ""value"": ""and protocols"", ""start_index"": 33, ""end_index"": 46}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Evaluate campus"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""security systems"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""and protocols"", ""context"": ""educational_participant""}]",3,46,2025-08-01T10:28:07.372635,756
cc8bcb71-1986-461a-a973-eaf71f59f253,Design classroom layout for collaborative learning,True,False,False,Educational Professional Query without PII,Principal,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Design classroom"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""layout for"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""collaborative learning"", ""start_index"": 28, ""end_index"": 50}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Design classroom"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""layout for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""collaborative learning"", ""context"": ""educational_participant""}]",3,50,2025-08-01T10:28:07.363242,757
1222f1be-0a30-4019-8423-9cd497672ed8,Review graduation requirements for next academic year,True,False,False,Educational Professional Query without PII,Academic Advisor,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Review graduation"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""requirements for"", ""start_index"": 18, ""end_index"": 34}, {""pii_type"": ""PERSON_NAME"", ""value"": ""next academic"", ""start_index"": 35, ""end_index"": 48}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Review graduation"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""requirements for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""next academic"", ""context"": ""educational_participant""}]",3,53,2025-08-01T10:28:07.369160,758
7069267b-3763-4c92-abcb-ccd556117059,Organize workshop on classroom management strategies,True,False,False,Educational Professional Query without PII,Counselor,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Organize workshop"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""on classroom"", ""start_index"": 18, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""management strategies"", ""start_index"": 31, ""end_index"": 52}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Organize workshop"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""on classroom"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""management strategies"", ""context"": ""educational_participant""}]",3,52,2025-08-01T10:28:07.368421,759
25f81678-4a81-432c-af6c-25303738c978,Design peer mentoring program structure,True,False,False,Educational Professional Query without PII,Department Head,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Design peer"", ""start_index"": 0, ""end_index"": 11}, {""pii_type"": ""PERSON_NAME"", ""value"": ""mentoring program"", ""start_index"": 12, ""end_index"": 29}]",2,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Design peer"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""mentoring program"", ""context"": ""educational_participant""}]",2,39,2025-08-01T10:28:07.363724,760
02399c43-73a1-472e-b3fc-458162a7f423,Develop volunteer program for community members,True,False,False,Educational Professional Query without PII,Department Head,Graduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Develop volunteer"", ""start_index"": 0, ""end_index"": 17}, {""pii_type"": ""PERSON_NAME"", ""value"": ""program for"", ""start_index"": 18, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""community members"", ""start_index"": 30, ""end_index"": 47}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Develop volunteer"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""program for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""community members"", ""context"": ""educational_participant""}]",3,47,2025-08-01T10:28:07.360446,761
9adf4709-ac75-4344-a08e-149e44b9e602,Update GPA calculation for Susan Bennett - current GPA: 2.28,True,True,True,Educational Professional Query with PII,Department Head,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Update GPA"", ""start_index"": 0, ""end_index"": 10}, {""pii_type"": ""PERSON_NAME"", ""value"": ""calculation for"", ""start_index"": 11, ""end_index"": 26}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Susan Bennett"", ""start_index"": 27, ""end_index"": 40}, {""pii_type"": ""PERSON_NAME"", ""value"": ""current GPA"", ""start_index"": 43, ""end_index"": 54}, {""pii_type"": ""GPA"", ""value"": ""2.28"", ""start_index"": 56, ""end_index"": 60}]",5,"GPA, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Update GPA"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""calculation for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Susan Bennett"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""current GPA"", ""context"": ""educational_participant""}]",4,60,2025-08-01T10:28:06.870650,762
ba791007-d340-42da-8fb8-0c300f68fe5e,Register Jeffery Johnson MD for State Testing scheduled on 08/19/2025,True,True,True,Educational Professional Query with PII,Curriculum Coordinator,Middle School (6-8),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Register Jeffery"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Johnson MD"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for State"", ""start_index"": 28, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Testing scheduled"", ""start_index"": 38, ""end_index"": 55}, {""pii_type"": ""DATE_OF_BIRTH"", ""value"": ""08/19/2025"", ""start_index"": 59, ""end_index"": 69}]",5,"DATE_OF_BIRTH, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Register Jeffery"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Johnson MD"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for State"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Testing scheduled"", ""context"": ""educational_participant""}]",4,69,2025-08-01T10:28:07.333392,763
f85c24c3-9ffb-4fa9-8684-bb619ab4a698,Process tuition payment for Carolyn Kennedy (Student ID: STU625463) for Summer,True,True,True,Educational Professional Query with PII,Department Head,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Process tuition"", ""start_index"": 0, ""end_index"": 15}, {""pii_type"": ""PERSON_NAME"", ""value"": ""payment for"", ""start_index"": 16, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Carolyn Kennedy"", ""start_index"": 28, ""end_index"": 43}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 45, ""end_index"": 55}, {""pii_type"": ""PERSON_NAME"", ""value"": ""for Summer"", ""start_index"": 68, ""end_index"": 78}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU625463"", ""start_index"": 57, ""end_index"": 66}, {""pii_type"": ""SEMESTER"", ""value"": ""Summer"", ""start_index"": 72, ""end_index"": 78}]",7,"STUDENT_ID, SEMESTER, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""Process tuition"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""payment for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Carolyn Kennedy"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""for Summer"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU625463"", ""context"": ""student_record""}]",6,78,2025-08-01T10:28:07.077819,764
e89e3ed8-8bca-4824-a4a8-354eea1a2306,Analyze school-wide assessment data trends,True,False,False,Educational Professional Query without PII,Registrar,High School (9-12),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Analyze school"", ""start_index"": 0, ""end_index"": 14}, {""pii_type"": ""PERSON_NAME"", ""value"": ""wide assessment"", ""start_index"": 15, ""end_index"": 30}, {""pii_type"": ""PERSON_NAME"", ""value"": ""data trends"", ""start_index"": 31, ""end_index"": 42}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Analyze school"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""wide assessment"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""data trends"", ""context"": ""educational_participant""}]",3,42,2025-08-01T10:28:07.370267,765
c59e49fc-90ad-46b0-930f-d1fd72ee7462,Design classroom layout for collaborative learning,True,False,False,Educational Professional Query without PII,Special Education Coordinator,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Design classroom"", ""start_index"": 0, ""end_index"": 16}, {""pii_type"": ""PERSON_NAME"", ""value"": ""layout for"", ""start_index"": 17, ""end_index"": 27}, {""pii_type"": ""PERSON_NAME"", ""value"": ""collaborative learning"", ""start_index"": 28, ""end_index"": 50}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Design classroom"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""layout for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""collaborative learning"", ""context"": ""educational_participant""}]",3,50,2025-08-01T10:28:07.367580,766
11d1e7d5-db55-4642-b054-366b6d8ee559,Review 504 plan for Joe Jones (Student ID: STU844904),True,True,True,Educational Professional Query with PII,Principal,College Undergraduate,"[{""pii_type"": ""PERSON_NAME"", ""value"": ""plan for"", ""start_index"": 11, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Joe Jones"", ""start_index"": 20, ""end_index"": 29}, {""pii_type"": ""PERSON_NAME"", ""value"": ""Student ID"", ""start_index"": 31, ""end_index"": 41}, {""pii_type"": ""ADDRESS"", ""value"": ""504 plan for"", ""start_index"": 7, ""end_index"": 19}, {""pii_type"": ""STUDENT_ID"", ""value"": ""STU844904"", ""start_index"": 43, ""end_index"": 52}]",5,"STUDENT_ID, ADDRESS, PERSON_NAME","[{""entity_type"": ""person"", ""entity_value"": ""plan for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Joe Jones"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""Student ID"", ""context"": ""educational_participant""}, {""entity_type"": ""student"", ""entity_value"": ""STU844904"", ""context"": ""student_record""}]",4,53,2025-08-01T10:28:06.916175,767
38f8560d-6045-4d36-be8b-3cc2475062fb,Research conference opportunities for staff development,True,False,False,Educational Professional Query without PII,Special Education Coordinator,Elementary (K-5),"[{""pii_type"": ""PERSON_NAME"", ""value"": ""Research conference"", ""start_index"": 0, ""end_index"": 19}, {""pii_type"": ""PERSON_NAME"", ""value"": ""opportunities for"", ""start_index"": 20, ""end_index"": 37}, {""pii_type"": ""PERSON_NAME"", ""value"": ""staff development"", ""start_index"": 38, ""end_index"": 55}]",3,PERSON_NAME,"[{""entity_type"": ""person"", ""entity_value"": ""Research conference"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""opportunities for"", ""context"": ""educational_participant""}, {""entity_type"": ""person"", ""entity_value"": ""staff development"", ""context"": ""educational_participant""}]",3,55,2025-08-01T10:28:07.365945,768
