prompt_id,prompt,contains_pii,verified_pii,prompt_type,source_patient_id,num_patients,final_index
nopii_0239,Create standard operating procedures for blood transfusions,False,False,without_pii,[],0,633
pii_0360,Schedule group therapy session for Raymond Smith (-3121) and Mckenzie Boyer (666.698.0276),True,True,with_pii,"['beef6c30-e6b5-40f5-ae73-e215dd9101be', '27db48c7-8ada-42f2-9b62-f672fdacda87']",2,634
nopii_0022,What outcomes research would benefit our patient population?,False,False,without_pii,[],0,635
nopii_0338,Update the emergency response procedures for cardiac arrest,False,False,without_pii,[],0,636
nopii_0213,How do we balance research activities with clinical care?,False,False,without_pii,[],0,637
pii_0204,Pull the medical history for patient Amanda Bowers (SSN: 391-15-3205),True,True,with_pii,['8d34dd83-7462-4fb5-86e1-9fd7390e9f57'],1,638
nopii_0269,How can we improve evidence-based practice implementation?,False,False,without_pii,[],0,639
pii_0234,Contact emergency contacts: Sydney Ward for Kevin Robinson and Ryan Bullock for Brandy Wright,True,True,with_pii,"['1712df48-6c74-4ed4-8578-f4e6332bad05', '31e2d719-f203-4fe7-98c0-24a9a99e0f9b']",2,640
nopii_0256,What mobile health applications should we recommend?,False,False,without_pii,[],0,641
pii_0298,Update medication lists for John Copeland: Amlodipine and Brian Jones: Phenytoin,True,True,with_pii,"['623b6901-2d35-4557-8fe0-8af7ba3ab69d', 'f3e9f432-c805-4c94-8f1f-1e66dd2e8027']",2,642
nopii_0330,What are the requirements for Joint Commission accreditation?,False,True,without_pii,[],0,643
nopii_0312,What mobile health applications should we recommend?,False,False,without_pii,[],0,644
nopii_0384,Update the emergency response procedures for cardiac arrest,False,False,without_pii,[],0,645
nopii_0177,How should we respond to seasonal flu outbreaks?,False,False,without_pii,[],0,646
pii_0265,Immediate consultation needed for Paul Carson (Phone: 646-994-6604x90376) in North Jackport Medical Center,True,True,with_pii,['b506d211-3439-4552-99c6-ce2c98f23299'],1,647
pii_0047,"Analyze demographics: Timothy Elliott (Age: 22, Asian) vs Sara Daniel (Age: 55, Pacific Islander)",True,True,with_pii,"['9e537b3b-4ea5-4999-9d76-6868284a9c8d', '6cea8e8a-34c3-4b73-ad0c-082bcb7857a9']",2,648
nopii_0028,What are the updated Joint Commission safety goals?,False,True,without_pii,[],0,649
nopii_0228,What data analytics tools would improve patient outcomes?,False,False,without_pii,[],0,650
pii_0163,Assess treatment compliance for Christopher Ortiz and Julie Payne on similar medications,True,True,with_pii,"['f3d6b9f2-d4d7-40ca-b08d-16769d09a404', 'c907460e-5993-44c6-ab78-8de21b80effc']",2,651
pii_0097,Prepare discharge instructions for Katherine Lane (Blood Type: B-),True,True,with_pii,['66e1ed47-d834-42c2-be77-8b4248767087'],1,652
nopii_0045,What quality metrics must be reported to CMS?,False,False,without_pii,[],0,653
pii_0343,Email jeanne.chang@yahoo.com about Lisa Johnson's medication Morphine side effects,True,True,with_pii,['662d2cde-b801-4e08-a20f-50fd3d3949cb'],1,654
pii_0262,Verify insurance coverage for Mark Smith (Insurance ID: INS-9533877),True,True,with_pii,['fe0060ae-f9f5-4be4-a208-945f04c60509'],1,655
nopii_0209,How can we reduce average length of stay in the ICU?,False,False,without_pii,[],0,656
pii_0157,Schedule a follow-up appointment for Jacob Rangel (Phone: 949.993.5981x255) in Internal Medicine,True,True,with_pii,['1e7b1fdd-d222-4ef8-b5f8-56e89acf760b'],1,657
nopii_0379,What are the updated Joint Commission safety goals?,False,True,without_pii,[],0,658
pii_0340,Analyze treatment outcomes for Christopher Cabrera with F32.9 and Clonazepam,True,True,with_pii,['729f0472-6c41-4982-9787-f16dd965b593'],1,659
nopii_0235,What staffing ratios are required for different units?,False,False,without_pii,[],0,660
pii_0023,Review the Critical condition of Gabriel Little in Gastroenterology,True,True,with_pii,['e4e5eec5-9aa4-43a9-8026-0562f8cc0912'],1,661
nopii_0197,How can we reduce average length of stay in the ICU?,False,False,without_pii,[],0,662
pii_0230,Update medication lists for Kari Meyers: Carboplatin and Carol Berry: Donepezil,True,True,with_pii,"['fe77457f-0d88-45de-9e16-448fc682fc1a', 'dfab24e2-af25-462c-934d-09aed2e106a4']",2,663
pii_0079,Send appointment reminders to Tonya Chase (tonya.chase@icloud.com) and Charles Johnston (charles.johnston320@icloud.com),True,True,with_pii,"['813592e7-f8c0-4141-9df1-94d4f75ef2cf', '9b2aeea6-2135-4574-8adb-8f79ff82bf84']",2,664
nopii_0144,What mobile health applications should we recommend?,False,False,without_pii,[],0,665
pii_0041,Email nadams@icloud.com about Virginia Martin's medication Sertraline side effects,True,True,with_pii,['8cc7c35b-acbe-4e4d-aa4b-771757020933'],1,666
pii_0030,"Include Kelsey Moss (Age: 66, Ethnicity: Mixed) in Emergency Medicine research study",True,True,with_pii,['65e58f34-5df0-4e8c-878a-aed9233ffc82'],1,667
pii_0146,Pull the medical history for patient Jessica Carter (SSN: 851-53-9845),True,True,with_pii,['38283a05-2baa-43c9-bb4e-9ecdde0787b1'],1,668
nopii_0274,What emergency preparedness plans do we need for natural disasters?,False,False,without_pii,[],0,669
nopii_0323,How should we prioritize capital equipment requests?,False,False,without_pii,[],0,670
pii_0195,Pull the medical history for patient Christopher Schmidt (SSN: 861-74-7689),True,True,with_pii,['a82be000-75ca-401b-9e9f-bc991e505871'],1,671
pii_0349,"Include Brianna Henry (Age: 22, Ethnicity: Mixed) in Cardiology research study",True,True,with_pii,['478a943a-ffb2-4fe1-8e75-69bcb99e6f7b'],1,672
nopii_0217,How can we participate in national quality improvement initiatives?,False,False,without_pii,[],0,673
pii_0193,Update medication lists for Christopher Mccarthy: Azithromycin and Rebecca Thomas: Levothyroxine,True,True,with_pii,"['feb9ea24-933c-4d00-8680-0a0b42791490', '6172c44c-636b-4f16-868d-45545725b6c5']",2,674
pii_0324,Immediate consultation needed for Jacqueline Lang (Phone: 554.452.7985x2401) in North Loritown General Hospital,True,True,with_pii,['1d9fff25-7e63-4654-93ff-5f1f150e3388'],1,675
nopii_0442,Review requirements for clinical trial documentation,False,False,without_pii,[],0,676
pii_0390,Update patient Brian Jones's ethnicity as Hispanic/Latino in system,True,True,with_pii,['f3e9f432-c805-4c94-8f1f-1e66dd2e8027'],1,677
pii_0434,"Analyze demographics: Kathryn Hamilton (Age: 76, African American) vs Jacqueline Black (Age: 50, Mixed)",True,True,with_pii,"['0ed020b8-fedb-4ac3-81bf-cce4f117b0d1', 'b5604484-9377-49f6-ae2d-0681a8b26070']",2,678
pii_0240,Process discharges for Rebecca Palmer (MRN: MRN-229195) and Brenda Thompson (MRN: MRN-513258),True,True,with_pii,"['92161cc5-d424-41ac-ad26-c65b08f4f508', '20cbbd96-6699-4ac3-b8f8-d92a3b6c28c5']",2,679
nopii_0406,What are the requirements for Joint Commission accreditation?,False,True,without_pii,[],0,680
nopii_0005,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,681
nopii_0494,Review requirements for clinical trial documentation,False,False,without_pii,[],0,682
nopii_0041,Review requirements for clinical trial documentation,False,False,without_pii,[],0,683
pii_0036,Transfer records for John Montgomery from East Elizabethside Medical Center to another facility,True,True,with_pii,['1ca48caf-59c1-4fcc-b5fe-9cc4c1204784'],1,684
pii_0414,Schedule group therapy session for Andrew Simmons (581.707.0824x089) and Jonathan Nelson ((747)820-4744x217),True,True,with_pii,"['49b549cc-bfb1-49da-92eb-ff8f95c51842', 'eac2bf6c-9883-4611-bc17-fa07294412af']",2,685
pii_0431,Update medication lists for Kristopher Anderson: Metformin and Joseph Bush: Iodinated contrast,True,True,with_pii,"['95622b92-3c4c-4c4e-8467-b3df30f35dc3', 'f4f4666e-0854-44f6-8942-d7ecfe7060e8']",2,686
nopii_0450,What safety protocols should be implemented for MRI procedures?,False,False,without_pii,[],0,687
pii_0140,Include patients Julie Underwood (Asian) and Cody Wilson (African American) in diabetes study,True,True,with_pii,"['33fc0e5f-9c9b-443f-965d-8c8d7728e710', '51d60229-b36b-403f-952f-dddabbec6769']",2,688
pii_0429,Transfer records for Toni Tran from Port Neilfurt General Hospital to another facility,True,True,with_pii,['ec8f3b62-5294-4fbd-9243-11591df56402'],1,689
nopii_0357,Update the emergency response procedures for cardiac arrest,False,False,without_pii,[],0,690
nopii_0432,What staffing ratios are required for different units?,False,False,without_pii,[],0,691
pii_0281,Request second opinion for Nathan Norman (Age: 90) regarding K21.9,True,True,with_pii,['fa6965f1-554c-4509-9266-226b6e3cae9f'],1,692
nopii_0147,What are the current HIPAA privacy requirements?,False,False,without_pii,[],0,693
pii_0416,Review quality metrics for Jeremy Thompson's care in Butlerville Medical Center,True,True,with_pii,['a515a145-dd08-45b1-b529-a2f6a4158988'],1,694
pii_0180,Review lab results for Diane Fox (MRN: MRN-697717) regarding Azithromycin treatment,True,True,with_pii,['91ae3d4c-6659-4d83-920b-725b17871810'],1,695
pii_0216,Review care coordination between Dr. Reginald Donovan for Kelly Benjamin and Dr. Amy Wang for Joseph Reynolds,True,True,with_pii,"['e51e0c9d-6802-42d2-9c98-e50a365272fa', '391473c7-c19e-4471-81e3-dc9973500035']",2,696
nopii_0084,Update the emergency response procedures for cardiac arrest,False,False,without_pii,[],0,697
pii_0012,Generate medical certificate for Tyler Pearson (SSN: 614-67-3968) for work absence,True,True,with_pii,['fcab6032-693d-41cd-a658-31e13778ad37'],1,698
pii_0095,Verify insurance coverage for Jacob Rangel (Insurance ID: INS-2173918),True,True,with_pii,['1e7b1fdd-d222-4ef8-b5f8-56e89acf760b'],1,699
pii_0227,Rush blood work for Teresa Schneider (MRN: MRN-973708) due to Fluticasone reaction,True,True,with_pii,['2a6b379c-7abc-433c-9edf-593b69c6ae47'],1,700
pii_0117,Process family admission: James Parks (SSN: 227-31-7529) and David Griffin (SSN: 653-06-4211),True,True,with_pii,"['6809f986-d86a-48f9-bf06-8051187eb974', 'fb1215ff-e82c-4285-91f0-1e849924d064']",2,701
nopii_0321,How can we support healthy lifestyle initiatives in the community?,False,False,without_pii,[],0,702
pii_0338,Process discharges for Anthony Moss (MRN: MRN-549528) and Victor Harris (MRN: MRN-196216),True,True,with_pii,"['8d1d9b63-12ea-4c7f-ba65-ccc02eac9f85', 'fcce3ef8-a41b-44c2-8ecc-b0ab7d5338ca']",2,703
pii_0100,Send consultation request to Dr. Dr. Lawrence Pineda for patient John Cruz,True,True,with_pii,['8e3898b3-3833-45b8-af6e-8679b306604b'],1,704
pii_0073,Review shared insurance coverage for Kelsey Moss and Raven Hurley under Humana,True,True,with_pii,"['65e58f34-5df0-4e8c-878a-aed9233ffc82', '1c8a6354-d9f6-4a35-8da4-4a0e25804edf']",2,705
nopii_0486,Create educational materials for patient medication compliance,False,False,without_pii,[],0,706
pii_0408,Assess treatment compliance for David Griffin and Susan Thomas on similar medications,True,True,with_pii,"['fb1215ff-e82c-4285-91f0-1e849924d064', '5da64a3a-260c-4fb4-8673-5380a7668617']",2,707
nopii_0452,What clinical trials are currently recruiting participants?,False,False,without_pii,[],0,708
pii_0183,Access the emergency contact Brooke Stokes (001-758-576-6949x4715) for patient Kayla Burns,True,True,with_pii,['bd86754b-f9dc-4eae-8d8d-ba8d6138ecfd'],1,709
nopii_0108,How can we implement telemedicine services effectively?,False,False,without_pii,[],0,710
nopii_0421,What are the updated Joint Commission safety goals?,False,True,without_pii,[],0,711
pii_0246,Update medication lists for Christine Garcia: Metoprolol and Linda Bates: Epinephrine,True,True,with_pii,"['970f1058-eac6-4d03-b84e-08f9e97fa32e', 'bb35a4c8-fcc9-4fa6-93b8-905eb29139a9']",2,712
nopii_0272,Design workshops on cultural competency in healthcare,False,False,without_pii,[],0,713
pii_0359,Email adam.williams@gmail.com about Kimberly Holloway's medication Naloxone side effects,True,True,with_pii,['6ece727a-a1c7-457a-9237-4a0341b895e0'],1,714
nopii_0311,How can artificial intelligence improve diagnostic accuracy?,False,False,without_pii,[],0,715
nopii_0004,What are the current HIPAA privacy requirements?,False,False,without_pii,[],0,716
nopii_0232,How can we participate in national quality improvement initiatives?,False,False,without_pii,[],0,717
pii_0147,Emergency admission for Robert Alexander (Blood Type: A+) to Pulmonology,True,True,with_pii,['e207e30e-673f-4805-be30-0a33eee23b99'],1,718
nopii_0428,How should we respond to seasonal flu outbreaks?,False,False,without_pii,[],0,719
pii_0085,Review quality metrics for Rebecca Best's care in New Christopherville Specialty Center,True,True,with_pii,['8c2dbd72-dc34-4f4d-a791-5507c347847b'],1,720
nopii_0445,Design workshops on cultural competency in healthcare,False,False,without_pii,[],0,721
pii_0232,Update patient Alexandra Barnes's ethnicity as Mixed in system,True,True,with_pii,['0cb5ee5c-62f5-47c2-8706-fec248fa4e98'],1,722
pii_0288,Request second opinion for Jamie Smith (Age: 49) regarding R50.9,True,True,with_pii,['624d3473-60bc-4cbc-9987-e6d09a7171aa'],1,723
pii_0370,Analyze treatment outcomes for Maria Garcia with Z51.11 and Paclitaxel,True,True,with_pii,['771d030f-3955-4110-bc2e-0301d232231d'],1,724
pii_0078,"Update the address for patient Michelle James to 53474 Ryan Glen, Coxport, DE 13200",True,True,with_pii,['63e73896-c784-4f4b-8fff-e8456257ae9c'],1,725
nopii_0262,What mobile health applications should we recommend?,False,False,without_pii,[],0,726
pii_0048,Access the emergency contact Christy Greer ((415)726-6559x1476) for patient Jeremy Thompson,True,True,with_pii,['a515a145-dd08-45b1-b529-a2f6a4158988'],1,727
pii_0280,Process family admission: Daniel Parsons (SSN: 139-39-7602) and Jose Butler (SSN: 147-01-8238),True,True,with_pii,"['04273ece-d121-4c1b-98fc-0b1eed1cf073', 'a24ea6f1-3fc3-4402-80c8-7d7a1d9cf5e8']",2,728
nopii_0051,What partnerships would enhance our research capabilities?,False,False,without_pii,[],0,729
nopii_0487,What clinical trials are currently recruiting participants?,False,False,without_pii,[],0,730
pii_0448,Prepare discharge instructions for Jacqueline Lang (Blood Type: AB+),True,True,with_pii,['1d9fff25-7e63-4654-93ff-5f1f150e3388'],1,731
nopii_0059,What biomarkers show promise for early disease detection?,False,False,without_pii,[],0,732
pii_0043,Contact Danielle Johnson at danielle693@aol.com about their upcoming procedure,True,True,with_pii,['1c11f735-dc71-4d96-8c0f-d195c17af08a'],1,733
nopii_0033,Analyze readmission rates across all departments this quarter,False,False,without_pii,[],0,734
pii_0470,Compare blood work results for Charles King (Blood Type: A+) and Robert Andersen (Blood Type: A-),True,True,with_pii,"['420090a1-81e9-4860-9bdd-ed0f02aaa83a', 'c92357a7-c17d-4bdb-bb7f-d088ad4fecb6']",2,735
pii_0293,Process family admission: Taylor Welch (SSN: 374-87-3892) and Paul Browning (SSN: 710-51-3477),True,True,with_pii,"['692e07b6-0b2f-4d5c-b00b-5d5fb89f72f3', 'f9723977-52c0-4f9b-9f16-eb702219b7f7']",2,736
pii_0274,Contact emergency contacts: Rebecca Cooley for Yolanda Harris and Jason Cisneros for John Hill,True,True,with_pii,"['69623159-d255-4be5-83aa-bf082024b5b5', '94b22af0-9080-4121-be41-bb815e452956']",2,737
pii_0273,Send appointment reminders to David Ibarra (david.ibarra535@aol.com) and Susan Anderson (sanderson@gmail.com),True,True,with_pii,"['d11b946b-e993-46e9-b200-7b99a6e62c01', '647a96e9-1a2d-4d7a-bac4-32f83db8014a']",2,738
pii_0442,Email nmartin@hotmail.com about Nicole Riddle's medication Lithium side effects,True,True,with_pii,['3c1a8ce2-95ec-4c2c-8798-3bc0579744ba'],1,739
nopii_0361,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,740
nopii_0021,What are the requirements for Joint Commission accreditation?,False,True,without_pii,[],0,741
nopii_0148,What continuing education is required for medical assistants?,False,False,without_pii,[],0,742
pii_0475,Verify insurance coverage for Jerry Valenzuela (Insurance ID: INS-8558977),True,True,with_pii,['b88cddde-3f20-46c2-b1b8-8d65406f64d6'],1,743
pii_0458,Update medication lists for Matthew Russell: Clopidogrel and Andrew Cruz: Cyclophosphamide,True,True,with_pii,"['28584f50-6fc9-470f-8cf0-22d591c3ce8c', '34c64309-78b3-4bc1-b3c3-0ff636dfe182']",2,744
pii_0270,Rush blood work for Alan Montoya (MRN: MRN-320281) due to Atropine reaction,True,True,with_pii,['bdf070aa-f0b5-456b-b82c-9074afd5dea5'],1,745
nopii_0034,What outcomes research would benefit our patient population?,False,False,without_pii,[],0,746
pii_0083,Schedule a follow-up appointment for Alexa Browning (Phone: 001-918-963-8558x81959) in Endocrinology,True,True,with_pii,['55e10b39-6afd-4fed-97f2-0b4080dac46f'],1,747
nopii_0485,Review incident reports for falls prevention strategies,False,False,without_pii,[],0,748
nopii_0065,What mobile health applications should we recommend?,False,False,without_pii,[],0,749
pii_0381,What medications should we prescribe for Diane Jones with diagnosis J44.1?,True,True,with_pii,['09e218a7-6504-45b5-9232-78bf56688530'],1,750
nopii_0383,How can we improve evidence-based practice implementation?,False,False,without_pii,[],0,751
nopii_0362,Analyze trends in hospital-acquired infections,False,False,without_pii,[],0,752
nopii_0301,What outcomes research would benefit our patient population?,False,False,without_pii,[],0,753
nopii_0295,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,754
pii_0251,Process discharges for Paul Mcbride (MRN: MRN-850108) and Mark Whitaker (MRN: MRN-882019),True,True,with_pii,"['59f1e37c-2e20-4411-b40a-d87704d99de7', 'd32d9358-ab50-4c94-a2d2-c137bed6bb8f']",2,755
nopii_0175,Review cost-effectiveness of surgical supplies procurement,False,False,without_pii,[],0,756
pii_0165,Process discharges for Douglas Aguilar (MRN: MRN-831531) and Jordan Schultz (MRN: MRN-132959),True,True,with_pii,"['cd04c001-56a3-4ccc-893c-9cc6668b28da', '00b62158-0540-48d7-b99b-747bdca4b19e']",2,757
pii_0033,"Process billing for Roger Ramos (Insurance: Anthem, ID: INS-1481032)",True,True,with_pii,['59b7de4b-dbbc-4e37-86e0-90313eccd90a'],1,758
nopii_0481,What emergency preparedness plans do we need for natural disasters?,False,False,without_pii,[],0,759
pii_0320,Process discharges for Matthew Brewer (MRN: MRN-888807) and Tammy Mcguire (MRN: MRN-457208),True,True,with_pii,"['04c0d48a-98bf-4a3e-a867-035e3706f04c', 'bdc84886-79c2-46b2-bf20-86daaceab138']",2,760
nopii_0422,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,761
pii_0380,Schedule a follow-up appointment for Nicole Taylor (Phone: 373.912.6881x2282) in Cardiology,True,True,with_pii,['c971d849-e3fb-4c48-9cf1-16dcc4b03ad1'],1,762
nopii_0426,Update the emergency response procedures for cardiac arrest,False,False,without_pii,[],0,763
nopii_0203,What training is needed for new electronic health record system?,False,False,without_pii,[],0,764
nopii_0349,What features should our new patient portal include?,False,False,without_pii,[],0,765
nopii_0273,What infection control measures are mandated by state health department?,False,False,without_pii,[],0,766
nopii_0106,Review cost-effectiveness of surgical supplies procurement,False,False,without_pii,[],0,767
pii_0479,Refill authorization needed for Tara Washington (Phone: (269)815-6949) for Metformin,True,True,with_pii,['b75ffb9c-d06a-44fc-a8a7-b4404b329001'],1,768
pii_0464,Review lab results for Danielle Johnson (MRN: MRN-496922) regarding Adalimumab treatment,True,True,with_pii,['1c11f735-dc71-4d96-8c0f-d195c17af08a'],1,769
pii_0077,Review shared insurance coverage for Melissa Smith and Kari Meyers under UnitedHealthcare,True,True,with_pii,"['9e80e9b9-ccff-4bde-b7e3-602d45708ada', 'fe77457f-0d88-45de-9e16-448fc682fc1a']",2,770
pii_0065,Update insurance information for Donald Velazquez with Kaiser Permanente (ID: INS-2843740),True,True,with_pii,['a7edc8d8-713f-4f8c-ac8b-e53758ab4778'],1,771
pii_0473,"Analyze demographics: Amy Russell (Age: 85, Pacific Islander) vs Daniel Parsons (Age: 73, Hispanic/Latino)",True,True,with_pii,"['62ca8797-c059-486e-ae2b-918650634f9e', '04273ece-d121-4c1b-98fc-0b1eed1cf073']",2,772
pii_0161,Update medication lists for Andrew Lewis: Fluticasone and Elizabeth Moreno: Lithium,True,True,with_pii,"['28d419a7-f0be-451f-854d-1bc890c422eb', 'fda3eb86-fb6e-4ae8-9353-d00fc588fef6']",2,773
nopii_0129,What preventive care services should we offer in the community?,False,False,without_pii,[],0,774
pii_0051,Include patients Robert Elliott (Asian) and Jacqueline Hall (Mixed) in diabetes study,True,True,with_pii,"['d3bd2099-951a-4375-baf4-7a1a87ffa8f6', 'bcc7dc2e-a194-4f19-aadc-a103ba78190a']",2,775
nopii_0184,Review cost-effectiveness of surgical supplies procurement,False,False,without_pii,[],0,776
nopii_0476,Analyze trends in hospital-acquired infections,False,False,without_pii,[],0,777
nopii_0500,What data analytics tools would improve patient outcomes?,False,False,without_pii,[],0,778
nopii_0284,What are the best practices for patient discharge planning?,False,False,without_pii,[],0,779
pii_0076,Immediate consultation needed for Nicole Riddle (Phone: 758-275-0663x370) in North Chadchester University Hospital,True,True,with_pii,['3c1a8ce2-95ec-4c2c-8798-3bc0579744ba'],1,780
pii_0353,Check drug interactions for Jamie Smith with current medication Fentanyl,True,True,with_pii,['624d3473-60bc-4cbc-9987-e6d09a7171aa'],1,781
nopii_0044,Create simulation scenarios for emergency department training,False,False,without_pii,[],0,782
pii_0499,Generate medical certificate for Gilbert Gutierrez (SSN: 326-65-3524) for work absence,True,True,with_pii,['aecf1445-1a0f-476e-8c30-bb021636244e'],1,783
pii_0478,"Analyze demographics: Jessica Edwards (Age: 34, Pacific Islander) vs Jesus Jordan (Age: 28, Native American)",True,True,with_pii,"['4b4ac13a-b003-4c52-8605-0b82eab1b5d1', '998b183d-55c6-4577-b7d6-bb663e4fd83b']",2,784
pii_0277,Review similar cases: Jeffery White (Age: 36) and Andrew Lewis (Age: 90) both with I50.9,True,True,with_pii,"['93964405-47b5-44cd-9173-0df2295642c6', '28d419a7-f0be-451f-854d-1bc890c422eb']",2,785
pii_0090,Send appointment reminders to Kayla Garcia (kayla.garcia@outlook.com) and Cassandra Perez (cassandra.perez782@outlook.com),True,True,with_pii,"['539eceb1-6f78-40aa-9263-aba24715fe03', 'facc2e35-35b6-4692-a528-759d218acc31']",2,786
pii_0472,Process discharges for John Guzman (MRN: MRN-647066) and Christian Young (MRN: MRN-506451),True,True,with_pii,"['3d231e3b-4a97-4245-9a5b-f081fe3d81d8', '0d28f5e4-f373-457b-bbbf-ec61e3447f1d']",2,787
nopii_0244,What emergency preparedness plans do we need for natural disasters?,False,False,without_pii,[],0,788
pii_0449,Schedule surgery for John Kennedy (MRN: MRN-509386) with Dr. Dr. Sara Glover,True,True,with_pii,['8b10550c-d570-4f32-b02c-dd20286218b8'],1,789
nopii_0130,Review cost-effectiveness of surgical supplies procurement,False,False,without_pii,[],0,790
pii_0159,Review the Critical condition of Mario Hernandez in Internal Medicine,True,True,with_pii,['53a0319f-7425-457a-9a9c-ecfd343981ba'],1,791
nopii_0429,What continuing education is required for medical assistants?,False,False,without_pii,[],0,792
pii_0170,Schedule group therapy session for Wendy Villanueva (001-349-272-8341x9067) and Dean Medina (939-601-4309),True,True,with_pii,"['8dba6cac-f984-43b6-beeb-d53dc4a69bc7', '82de9e73-3005-4231-b33c-bb95ebdeaaf9']",2,793
nopii_0145,How can artificial intelligence improve diagnostic accuracy?,False,False,without_pii,[],0,794
pii_0334,Emergency admission for Jeffery White (Blood Type: O-) to Cardiology,True,True,with_pii,['93964405-47b5-44cd-9173-0df2295642c6'],1,795
pii_0184,What medications should we prescribe for Brianna Henry with diagnosis I25.10?,True,True,with_pii,['478a943a-ffb2-4fe1-8e75-69bcb99e6f7b'],1,796
nopii_0351,How can we reduce average length of stay in the ICU?,False,False,without_pii,[],0,797
pii_0038,Process family admission: Rita Martin (SSN: 819-77-2042) and Joseph Reynolds (SSN: 689-64-5405),True,True,with_pii,"['f082c877-2fc6-4e86-b69e-2dc42599a284', '391473c7-c19e-4471-81e3-dc9973500035']",2,798
nopii_0427,What are the medication dosage guidelines for elderly patients?,False,False,without_pii,[],0,799
nopii_0414,What are the updated Joint Commission safety goals?,False,True,without_pii,[],0,800
nopii_0029,What cybersecurity measures are needed for patient data?,False,False,without_pii,[],0,801
pii_0454,Process family admission: Debbie Harrington (SSN: 473-60-7013) and Kathryn Newman (SSN: 142-84-4029),True,True,with_pii,"['5b79d9c0-ddcb-4943-87aa-2d024d2c0893', '555df8c6-a2f8-4dea-8b22-eb8d9a0bd63d']",2,802
nopii_0159,How can we reduce average length of stay in the ICU?,False,False,without_pii,[],0,803
pii_0455,Schedule surgery for Paul Clark (MRN: MRN-315771) with Dr. Dr. Kathryn Thompson,True,True,with_pii,['993f43b5-8b17-451e-bf11-dd61f24c7474'],1,804
nopii_0036,Optimize scheduling efficiency for the radiology department,False,False,without_pii,[],0,805
nopii_0257,Review pain management protocols for post-surgical patients,False,False,without_pii,[],0,806
pii_0209,Review care coordination between Dr. Michael Richards for Nancy Bryant and Dr. Jennifer Johnson for Laurie Brown,True,True,with_pii,"['c50815d6-92cd-45bb-aa66-75a2af383b28', '15dd4675-bcf6-4279-8336-250aa1e56a67']",2,807
pii_0133,Review lab results for Cynthia Butler (MRN: MRN-742643) regarding Azithromycin treatment,True,True,with_pii,['fd508f47-652a-476a-b319-23cb15eb89a8'],1,808
nopii_0498,What continuing education is required for medical assistants?,False,False,without_pii,[],0,809
nopii_0278,How should we prepare for state licensing inspections?,False,False,without_pii,[],0,810
nopii_0360,What are the requirements for Joint Commission accreditation?,False,True,without_pii,[],0,811
nopii_0395,Create educational materials for patient medication compliance,False,False,without_pii,[],0,812
nopii_0190,What documentation is required for controlled substance prescriptions?,False,False,without_pii,[],0,813
pii_0428,Rush blood work for Vincent Clark (MRN: MRN-141311) due to Fluticasone reaction,True,True,with_pii,['0ca37141-3ae8-4359-bd56-1a8e9f23a324'],1,814
nopii_0016,How should we structure our institutional review board?,False,False,without_pii,[],0,815
nopii_0196,What are the top causes of medication errors in our facility?,False,False,without_pii,[],0,816
nopii_0356,What training is needed for new electronic health record system?,False,False,without_pii,[],0,817
nopii_0425,How do we ensure compliance with controlled substance regulations?,False,False,without_pii,[],0,818
nopii_0292,Analyze readmission rates across all departments this quarter,False,False,without_pii,[],0,819
pii_0278,Compare treatment outcomes between Alison Warren (MRN: MRN-448242) and Nicholas Martinez (MRN: MRN-608490),True,True,with_pii,"['b4347dd9-baf0-407c-af97-6fda80f703ad', 'afc2fbd8-e049-4a46-9420-e47bf43708e5']",2,820
pii_0482,Include patients Brian Stone (Asian) and Shawn Coleman (Native American) in diabetes study,True,True,with_pii,"['9b639a38-049f-4b5f-96a7-aa062babba12', '8702f4ad-cca3-44c4-ae49-82cf7c239ebc']",2,821
nopii_0111,Review options for automated medication dispensing systems,False,False,without_pii,[],0,822
pii_0486,Contact emergency contacts: James Pearson for Virginia Martin and Mary Santos for Tara Bishop,True,True,with_pii,"['8cc7c35b-acbe-4e4d-aa4b-771757020933', '5844f9fc-114b-4547-89dc-72b85b6a8102']",2,823
pii_0241,"Review allergy list for Wendy Villanueva: ['Penicillin', 'None Known'] before dispensing Atorvastatin",True,True,with_pii,['8dba6cac-f984-43b6-beeb-d53dc4a69bc7'],1,824
pii_0391,Contact emergency contacts: Amy Gray for Christine Garcia and Laura Gordon for Alicia Davis,True,True,with_pii,"['970f1058-eac6-4d03-b84e-08f9e97fa32e', '7842cbc6-a001-4ba6-8a14-8b9fb6db95fb']",2,825
pii_0393,Schedule group therapy session for Kari Meyers (001-969-321-0530) and Sara Wilson (393-740-1536x41547),True,True,with_pii,"['fe77457f-0d88-45de-9e16-448fc682fc1a', '9619cf44-3ac5-424f-a3a0-51e85f5c6553']",2,826
pii_0054,Review care coordination between Dr. Nathan Fisher for Emily Thompson and Dr. Linda Gutierrez for Autumn Ingram,True,True,with_pii,"['33d97b3b-6d37-40eb-b3ce-1b5a6b2084a7', '3f98ce50-c01b-45b0-88ab-3a06e27868f2']",2,827
nopii_0205,What are the latest guidelines for hand hygiene compliance?,False,False,without_pii,[],0,828
